Datetime,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,MACD,MACDs,RSI,trend_long_ok_current,trend_short_ok_current,macd_up_ok_current,macd_down_ok_current,rsi_up_ok_current,rsi_down_ok_current,buy_signal_current,sell_signal_current,signal_current,matches_criteria_current,trend_long_ok_aggressive,trend_short_ok_aggressive,macd_up_ok_aggressive,macd_down_ok_aggressive,rsi_up_ok_aggressive,rsi_down_ok_aggressive,buy_signal_aggressive,sell_signal_aggressive,signal_aggressive,matches_criteria_aggressive,trend_long_ok_conservative,trend_short_ok_conservative,macd_up_ok_conservative,macd_down_ok_conservative,rsi_up_ok_conservative,rsi_down_ok_conservative,volume_ok_conservative,buy_signal_conservative,sell_signal_conservative,signal_conservative,matches_criteria_conservative
2025-07-07 10:45:00-04:00,622.67,622.92,621.96,622.1,1964353,624.4218,623.0231,615.822,-0.2248,0.2317,31.2098,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 11:00:00-04:00,622.215,622.39,621.87,621.935,1768398,624.2176,623.081,615.8939,-0.3422,0.117,30.1228,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 11:15:00-04:00,622.045,622.12,621.56,622.07,1514635,624.0535,623.1393,615.9667,-0.4195,0.0097,32.2038,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 11:30:00-04:00,622.06,622.22,621.615,621.64,1106005,623.886,623.1827,616.0366,-0.5095,-0.0942,29.2192,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 11:45:00-04:00,621.63,621.93,621.18,621.74,1773970,623.7235,623.2258,616.1115,-0.5663,-0.1886,30.8245,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 12:00:00-04:00,621.75,622.29,621.75,622.0,1157312,623.5762,623.2776,616.1877,-0.5836,-0.2676,34.9561,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 12:15:00-04:00,622.0,622.23,619.241,620.575,7485756,623.3585,623.2995,616.2491,-0.7042,-0.3549,25.8453,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 12:30:00-04:00,620.73,621.235,620.17,620.42,2667200,623.136,623.3209,616.3104,-0.803,-0.4445,25.0794,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 12:45:00-04:00,620.43,620.55,619.48,619.8006,2017078,622.8815,623.3285,616.3721,-0.9206,-0.5397,22.2435,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 13:00:00-04:00,619.78,620.58,619.5912,620.575,1742632,622.6703,623.3497,616.4365,-0.9406,-0.6199,32.518,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 13:15:00-04:00,620.55,621.02,620.02,620.19,1342258,622.4365,623.3617,616.4968,-0.9762,-0.6912,30.3695,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-07 13:30:00-04:00,620.16,621.41,619.56,619.89,4035835,622.1835,623.3615,616.5574,-1.0169,-0.7563,28.7742,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 13:45:00-04:00,619.88,620.2,619.68,620.047,1252938,621.9309,623.3653,616.6222,-1.0247,-0.81,30.8221,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-07 14:00:00-04:00,620.04,620.3696,619.9,619.969,1440181,621.6723,623.364,616.6861,-1.0253,-0.853,30.355,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-07 14:15:00-04:00,619.95,619.99,617.88,617.99,4131613,621.3268,623.3286,616.7416,-1.172,-0.9168,21.4675,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 14:30:00-04:00,617.99,619.59,617.87,619.48,2907345,621.1283,623.3213,616.8046,-1.1547,-0.9644,36.534,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 14:45:00-04:00,619.47,620.2199,619.38,620.16,2360045,620.9536,623.3171,616.8697,-1.0737,-0.9863,42.0026,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 15:00:00-04:00,620.27,620.39,619.375,619.7,2466054,620.8001,623.3081,616.9334,-1.0348,-0.996,39.5219,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 15:15:00-04:00,619.825,619.9352,619.44,619.46,1991883,620.6211,623.2281,616.9967,-1.0116,-0.9991,38.2525,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-07 15:30:00-04:00,619.47,619.84,619.39,619.67,2338438,620.4706,623.1401,617.0615,-0.9652,-0.9923,40.0662,True,False,True,False,False,False,False,False,HOLD,False,True,False,True,False,False,False,True,False,BUY,True,True,False,True,False,False,False,False,False,False,HOLD,False
2025-07-07 15:45:00-04:00,619.69,621.0,619.45,620.78,9770954,620.4046,623.0601,617.1324,-0.8292,-0.9597,48.6535,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-07 16:00:00-04:00,620.68,620.7972,619.86,620.1405,0,620.3149,622.9629,617.198,-0.7643,-0.9206,44.6815,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 09:30:00-04:00,621.08,621.47,620.55,621.085,3428190,620.2656,622.877,617.2727,-0.6294,-0.8624,51.039,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,True,False,True,False,BUY,True,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-08 09:45:00-04:00,621.08,621.665,620.66,620.66,2332591,620.2166,622.7848,617.3448,-0.5504,-0.8,48.3463,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,True,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 10:00:00-04:00,620.68,620.93,619.92,620.32,2265595,620.1456,622.6764,617.4146,-0.5094,-0.7418,46.2448,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 10:15:00-04:00,620.32,620.675,619.642,620.01,1688404,620.0461,622.5682,617.4827,-0.4961,-0.6927,44.3516,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 10:30:00-04:00,620.025,621.495,620.01,621.07,2504661,620.0709,622.4688,617.5566,-0.3956,-0.6333,51.6416,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,True,False,True,False,BUY,True,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 10:45:00-04:00,621.08,621.09,619.52,620.43,3083943,620.0714,622.3594,617.6267,-0.3633,-0.5793,47.588,True,False,False,False,False,True,False,False,HOLD,False,True,False,False,False,False,True,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-08 11:00:00-04:00,620.43,621.1001,620.23,620.74,1805041,620.1183,622.2562,617.6943,-0.3092,-0.5253,49.6496,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 11:15:00-04:00,620.7548,620.89,619.72,619.964,1651559,620.0878,622.1407,617.7592,-0.3251,-0.4852,44.8896,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 11:30:00-04:00,619.98,620.6465,619.98,620.55,1367138,620.1058,622.0299,617.828,-0.2872,-0.4456,48.8756,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 11:45:00-04:00,620.55,621.22,620.535,621.065,1759536,620.1645,621.9308,617.898,-0.2131,-0.3991,52.1511,True,False,False,False,True,False,False,False,HOLD,False,True,False,False,False,True,False,True,False,BUY,True,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 12:00:00-04:00,621.0612,621.21,620.52,620.93,1917436,620.2087,621.8424,617.9682,-0.1634,-0.352,51.2246,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 12:15:00-04:00,620.95,622.11,620.8,621.875,2088043,620.304,621.7801,618.0312,-0.0472,-0.291,56.9852,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 12:30:00-04:00,621.89,622.05,620.4,621.245,3313618,620.4667,621.7052,618.0918,-0.0059,-0.234,52.5309,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-08 12:45:00-04:00,621.235,621.34,620.72,620.7999,1454686,620.5327,621.6223,618.1484,-0.009,-0.189,49.5824,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,True,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 13:00:00-04:00,620.68,620.9499,620.29,620.6901,1571695,620.5592,621.5375,618.2021,-0.0201,-0.1552,48.8538,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 13:15:00-04:00,620.678,620.88,619.84,620.835,2356529,620.616,621.4568,618.2562,-0.0169,-0.1276,49.9,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 13:30:00-04:00,620.83,621.12,620.2,620.4,1778222,620.663,621.367,618.3064,-0.049,-0.1118,46.8048,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 13:45:00-04:00,620.42,621.31,620.3548,621.17,1080466,620.738,621.2944,618.3599,-0.0121,-0.0919,52.4294,True,False,False,False,True,False,False,False,HOLD,False,True,False,False,False,True,False,True,False,BUY,True,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 14:00:00-04:00,621.15,621.3022,620.89,621.14,1366351,620.756,621.2199,618.4151,0.0145,-0.0706,52.1981,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 14:15:00-04:00,621.15,621.25,620.61,620.65,1189162,620.7815,621.1339,618.4665,-0.0039,-0.0573,48.4349,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,True,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 14:30:00-04:00,620.66,620.925,620.32,620.4,1622582,620.7472,621.0399,618.5159,-0.0382,-0.0535,46.5894,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 14:45:00-04:00,620.39,620.725,620.3,620.52,1021932,620.7402,620.9475,618.5641,-0.0551,-0.0538,47.621,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,True,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 15:00:00-04:00,620.52,620.64,620.09,620.285,1664381,620.7385,620.8552,618.6112,-0.0864,-0.0603,45.7567,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 15:15:00-04:00,620.28,620.59,620.14,620.51,1810794,620.7635,620.7964,618.6598,-0.092,-0.0667,47.8613,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-07-08 15:30:00-04:00,620.51,620.55,620.04,620.16,1880039,620.718,620.7265,618.7064,-0.1233,-0.078,44.9404,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-08 15:45:00-04:00,620.15,620.81,620.07,620.31,7793996,620.712,620.6773,618.7524,-0.1344,-0.0893,46.4489,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-08 16:00:00-04:00,620.34,620.65,620.11,620.445,0,620.6972,620.6254,618.7987,-0.1309,-0.0976,47.8339,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 09:30:00-04:00,622.77,624.19,622.65,624.06,4288101,620.902,620.653,618.8612,0.1618,-0.0457,70.1194,False,False,False,False,True,False,False,False,HOLD,False,False,False,True,False,True,False,True,False,BUY,True,False,False,False,False,True,False,True,False,False,HOLD,False
2025-07-09 09:45:00-04:00,624.23,624.72,624.06,624.245,3129937,621.0868,620.6959,618.9261,0.404,0.0442,70.8067,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 10:00:00-04:00,624.23,624.54,623.865,624.2,2022545,621.2435,620.7412,618.988,0.5856,0.1525,70.3827,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 10:15:00-04:00,624.19,624.28,623.15,623.37,2066466,621.3655,620.7672,619.0463,0.655,0.253,62.8994,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 10:30:00-04:00,623.38,623.38,621.85,622.05,4162734,621.3743,620.7754,619.0985,0.5966,0.3217,53.2099,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 10:45:00-04:00,622.235,622.51,621.07,621.44,3290423,621.384,620.7694,619.1484,0.4953,0.3564,49.4212,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,True,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 11:00:00-04:00,621.44,622.0099,621.18,621.3,2545558,621.409,620.7554,619.1978,0.3992,0.365,48.5664,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 11:15:00-04:00,621.31,622.32,620.9105,622.105,2239923,621.4798,620.786,619.2502,0.3836,0.3687,53.5418,False,False,False,False,True,False,False,False,HOLD,False,False,False,False,False,True,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 11:30:00-04:00,622.1,622.365,621.6,622.32,2623240,621.554,620.824,619.305,0.3841,0.3718,54.7996,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 11:45:00-04:00,622.33,622.54,621.68,621.93,1554140,621.6305,620.8666,619.3552,0.349,0.3672,52.0471,False,False,False,True,False,False,False,False,HOLD,False,False,False,False,True,False,False,False,False,HOLD,False,False,False,False,True,False,False,False,False,False,HOLD,False
2025-07-09 12:00:00-04:00,621.93,622.41,621.55,621.9,1434367,621.667,620.8931,619.4079,0.3152,0.3568,51.8317,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 12:15:00-04:00,621.9,622.185,621.61,621.79,1231768,621.6995,620.9251,619.4487,0.2763,0.3407,50.997,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 12:30:00-04:00,621.8,622.14,621.73,621.995,1013611,621.7667,620.9672,619.4869,0.259,0.3244,52.5307,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 12:45:00-04:00,622.0,622.3677,621.93,622.02,1454804,621.8477,621.0067,619.5215,0.2446,0.3084,52.7253,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 13:00:00-04:00,622.12,622.45,621.62,622.13,1268281,621.9282,621.0499,619.5576,0.2392,0.2946,53.6247,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 13:15:00-04:00,622.125,622.675,622.04,622.322,1588645,622.0301,621.1365,619.5923,0.2476,0.2852,55.2262,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 13:30:00-04:00,622.32,622.62,622.06,622.36,1083128,622.1226,621.1941,619.6301,0.2544,0.279,55.553,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 13:45:00-04:00,622.35,622.79,622.09,622.465,1920553,622.2379,621.2402,619.6664,0.2652,0.2762,56.4992,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 14:00:00-04:00,622.45,623.309,622.3931,623.115,2389039,622.3781,621.3085,619.7052,0.3224,0.2855,61.9032,False,False,False,False,False,False,False,False,HOLD,False,False,False,True,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 14:15:00-04:00,623.12,623.17,622.73,622.85,1371936,622.4983,621.3763,619.7394,0.3425,0.2969,58.7011,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 14:30:00-04:00,622.91,623.2,622.82,622.97,1593213,622.4438,621.4423,619.7748,0.3639,0.3103,59.7172,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 14:45:00-04:00,622.95,623.57,622.92,623.4,1580699,622.4016,621.4947,619.811,0.4108,0.3304,63.2106,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 15:00:00-04:00,623.405,623.54,623.11,623.18,1685340,622.3506,621.5555,619.8453,0.4253,0.3494,60.3279,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-09 15:15:00-04:00,623.19,623.77,623.17,623.6,2844378,622.3621,621.6058,619.8834,0.4654,0.3726,63.7281,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 15:30:00-04:00,623.59,623.81,623.41,623.725,2700044,622.4458,621.6671,619.9222,0.5014,0.3984,64.6979,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 15:45:00-04:00,623.72,624.21,623.53,623.99,6543094,622.5733,621.7405,619.9626,0.5451,0.4277,66.729,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-09 16:00:00-04:00,624.06,624.4,623.87,624.2499,0,622.7208,621.8253,620.0069,0.5938,0.4609,68.6349,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 09:30:00-04:00,624.26,624.28,623.52,623.845,3563544,622.8078,621.8808,620.0521,0.5929,0.4873,62.6166,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-10 09:45:00-04:00,623.845,624.065,623.12,623.395,3404699,622.8616,621.9401,620.0983,0.5496,0.4998,56.6703,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-10 10:00:00-04:00,623.395,623.795,623.01,623.73,2874053,622.9516,621.9999,620.149,0.5361,0.507,59.7357,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-10 10:15:00-04:00,623.74,624.26,623.31,623.7348,2590221,623.0433,622.0753,620.2061,0.5198,0.5096,59.7798,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-10 10:30:00-04:00,623.77,624.865,623.7448,624.82,2337230,623.1948,622.1607,620.2715,0.5876,0.5252,68.2188,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-10 10:45:00-04:00,624.69,625.1,624.58,624.865,1708964,623.3383,622.2367,620.3398,0.6377,0.5477,68.5138,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 11:00:00-04:00,624.86,625.32,624.83,625.09,2831230,623.4918,622.3199,620.4037,0.6876,0.5757,70.0129,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-10 11:15:00-04:00,625.1,625.575,624.985,625.52,1658434,623.6613,622.3928,620.4694,0.7532,0.6112,72.6887,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 11:30:00-04:00,625.52,625.76,625.37,625.73,1360138,623.8317,622.4825,620.5322,0.8127,0.6515,73.9128,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 11:45:00-04:00,625.74,625.785,625.54,625.7,1040629,623.9987,622.5805,620.5865,0.8477,0.6907,73.4071,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 12:00:00-04:00,625.7,625.775,625.11,625.22,1436735,624.1365,622.6711,620.6404,0.8272,0.718,65.6574,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 12:15:00-04:00,625.22,625.6199,625.025,625.57,1388705,624.2592,622.7658,620.6863,0.8296,0.7403,68.2865,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 12:30:00-04:00,625.57,625.78,625.24,625.68,1136952,624.4007,622.8714,620.7325,0.8308,0.7584,69.0873,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 12:45:00-04:00,625.69,625.71,625.45,625.54,1000344,624.5292,622.9588,620.7771,0.8111,0.7689,66.7757,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 13:00:00-04:00,625.54,626.1,625.53,625.92,1100588,624.6552,623.0544,620.8232,0.8167,0.7785,69.7354,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 13:15:00-04:00,625.9298,626.23,625.79,626.1,1347344,624.8012,623.1634,620.8741,0.8262,0.788,71.0509,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 13:30:00-04:00,626.09,626.45,626.08,626.37,1571850,624.9397,623.2828,620.9259,0.8457,0.7996,72.9504,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 13:45:00-04:00,626.38,626.77,626.19,626.585,1561839,625.0827,623.4041,620.979,0.8686,0.8134,74.3914,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 14:00:00-04:00,626.58,626.77,626.45,626.62,1345413,625.2142,623.5308,621.0311,0.8793,0.8266,74.6281,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 14:15:00-04:00,626.61,626.8701,626.58,626.59,1311882,625.3312,623.6524,621.0803,0.8754,0.8363,73.9969,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 14:30:00-04:00,626.59,626.67,626.32,626.34,1290934,625.456,623.776,621.1297,0.8424,0.8375,68.7706,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-10 14:45:00-04:00,626.285,626.46,626.09,626.26,1594130,625.5992,623.895,621.1776,0.8005,0.8301,67.1362,False,False,False,True,False,False,False,False,HOLD,False,False,False,False,True,False,False,False,False,HOLD,False,False,False,False,True,False,False,False,False,False,HOLD,False
